"Mês/Ano";"UF";"Município";"Zona";"Quantidade";"%";
"";"MG";"ATALÉIA";"270";"11.421";""
"";"MG";"AUGUSTO DE LIMA";"54";"4.349";""
"";"MG";"BAEPENDI";"80";"15.583";""
"";"MG";"BALDIM";"264";"6.931";""
"";"MG";"BAMBUÍ";"21";"19.176";""
"";"MG";"BANDEIRA";"9";"4.327";""
"";"MG";"BANDEIRA DO SUL";"222";"5.305";""
"";"MG";"BARÃO DE COCAIS";"22";"23.602";""
"";"MG";"BARÃO DE MONTE ALTO";"201";"5.527";""
"";"MG";"BARBACENA";"23";"98.685";""
"";"MG";"BARRA LONGA";"225";"5.620";""
"";"MG";"BARROSO";"228";"17.314";""
"";"MG";"BELA VISTA DE MINAS";"193";"7.791";""
"";"MG";"BELMIRO BRAGA";"173";"2.998";""
"";"MG";"BELO HORIZONTE";"26";"96.335";""
"";"MG";"BELO HORIZONTE";"27";"95.545";""
"";"MG";"BELO HORIZONTE";"28";"108.206";""
"";"MG";"BELO HORIZONTE";"29";"102.799";""
"";"MG";"BELO HORIZONTE";"30";"107.842";""
"";"MG";"BELO HORIZONTE";"31";"117.938";""
"";"MG";"BELO HORIZONTE";"32";"106.801";""
"";"MG";"BELO HORIZONTE";"33";"94.639";""
"";"MG";"BELO HORIZONTE";"34";"113.888";""
"";"MG";"BELO HORIZONTE";"35";"111.055";""
"";"MG";"BELO HORIZONTE";"36";"96.975";""
"";"MG";"BELO HORIZONTE";"37";"97.575";""
"";"MG";"BELO HORIZONTE";"38";"111.230";""
"";"MG";"BELO HORIZONTE";"39";"120.658";""
"";"MG";"BELO HORIZONTE";"331";"98.598";""
"";"MG";"BELO HORIZONTE";"332";"107.772";""
"";"MG";"BELO HORIZONTE";"333";"134.962";""
"";"MG";"BELO HORIZONTE";"334";"133.592";""
"";"MG";"BELO ORIENTE";"176";"19.173";""
"";"MG";"BELO VALE";"338";"7.689";""
"";"MG";"BERILO";"177";"9.420";""
"";"MG";"BERIZAL";"266";"3.780";""
"";"MG";"BERTÓPOLIS";"4";"4.089";""
"";"MG";"BETIM";"316";"145.821";""
"";"MG";"BETIM";"319";"113.589";""
"";"MG";"BIAS FORTES";"24";"3.618";""
"";"MG";"BICAS";"42";"11.595";""
"";"MG";"BIQUINHAS";"1";"2.970";""
"";"MG";"BOA ESPERANÇA";"43";"31.761";""
"";"MG";"BOCAINA DE MINAS";"306";"4.487";""
"";"MG";"BOCAIÚVA";"44";"36.023";""
"";"MG";"BOM DESPACHO";"45";"38.235";""
"";"MG";"BOM JARDIM DE MINAS";"240";"5.816";""
"";"MG";"BOM JESUS DA PENHA";"195";"3.421";""
"";"MG";"BOM JESUS DO AMPARO";"22";"4.859";""
"";"MG";"BOM JESUS DO GALHO";"72";"12.112";""
"";"MG";"BOM REPOUSO";"59";"8.612";""
"";"MG";"BOM SUCESSO";"46";"15.417";""
"";"MG";"BONFIM";"47";"6.851";""
"";"MG";"BONFINÓPOLIS DE MINAS";"329";"5.114";""
"";"MG";"BONITO DE MINAS";"148";"7.673";""
"";"MG";"BORDA DA MATA";"227";"13.371";""
"";"MG";"BOTELHOS";"55";"12.757";""
"";"MG";"BOTUMIRIM";"120";"5.250";""
"";"MG";"BRÁS PIRES";"261";"4.494";""
"";"MG";"BRASILÂNDIA DE MINAS";"151";"11.212";""
"";"MG";"BRASÍLIA DE MINAS";"50";"26.720";""
"";"MG";"BRAÚNAS";"176";"4.313";""
"";"MG";"BRAZÓPOLIS";"51";"13.061";""
"";"MG";"BRUMADINHO";"52";"28.170";""
"";"MG";"BUENO BRANDÃO";"183";"8.943";""
"";"MG";"BUENÓPOLIS";"54";"8.540";""
"";"MG";"BUGRE";"131";"4.222";""
"";"MG";"BURITIS";"324";"18.521";""
"";"MG";"BURITIZEIRO";"218";"19.107";""
"";"MG";"CABECEIRA GRANDE";"280";"5.348";""
"";"MG";"CABO VERDE";"55";"9.717";""
"";"MG";"CACHOEIRA DA PRATA";"322";"3.514";""
"";"MG";"CACHOEIRA DE MINAS";"300";"9.427";""
"";"MG";"CACHOEIRA DE PAJEÚ";"213";"6.894";""
"";"MG";"CACHOEIRA DOURADA";"302";"2.202";""
"";"MG";"CAETANÓPOLIS";"206";"8.371";""
"";"MG";"CAETÉ";"56";"33.679";""
"";"MG";"CAIANA";"303";"3.914";""
"";"MG";"CAJURI";"282";"4.216";""
"";"MG";"CALDAS";"345";"11.047";""
"";"MG";"CAMACHO";"296";"3.418";""
"";"MG";"CAMANDUCAIA";"58";"17.215";""
"";"MG";"CAMBUÍ";"59";"21.379";""
"";"MG";"CAMBUQUIRA";"61";"10.319";""
"";"MG";"CAMPANÁRIO";"136";"3.394";""
"";"MG";"CAMPANHA";"61";"12.188";""
"";"MG";"CAMPESTRE";"222";"16.623";""
"";"MG";"CAMPINA VERDE";"63";"15.209";""
"";"MG";"CAMPO AZUL";"50";"3.960";""
"";"MG";"CAMPO BELO";"64";"40.114";""
"";"MG";"CAMPO DO MEIO";"65";"10.112";""
"";"MG";"CAMPO FLORIDO";"326";"5.769";""
"";"MG";"CAMPOS ALTOS";"327";"10.448";""
"";"MG";"CAMPOS GERAIS";"65";"20.723";""
"";"MG";"CANA VERDE";"216";"4.711";""
"";"MG";"CANAÃ";"107";"4.199";""
"";"MG";"CANÁPOLIS";"302";"8.927";""
"";"MG";"CANDEIAS";"296";"12.148";""
"";"MG";"CANTAGALO";"257";"3.862";""
"";"MG";"CAPARAÓ";"303";"4.318";""
"";"MG";"CAPELA NOVA";"68";"4.347";""
"";"MG";"CAPELINHA";"67";"27.826";""
"";"MG";"CAPETINGA";"127";"5.841";""
"";"MG";"CAPIM BRANCO";"174";"7.912";""
"";"MG";"CAPINÓPOLIS";"302";"11.311";""
"";"MG";"CAPITÃO ANDRADE";"138";"4.135";""
"";"MG";"CAPITÃO ENÉAS";"115";"12.395";""
"";"MG";"CAPITÓLIO";"220";"7.465";""
"";"MG";"CAPUTIRA";"2";"7.812";""
"";"MG";"CARAÍ";"196";"14.831";""
"";"MG";"CARANAÍBA";"68";"3.132";""
"";"MG";"CARANDAÍ";"68";"19.984";""
"";"MG";"CARANGOLA";"69";"25.175";""
"";"MG";"CARATINGA";"71";"29.949";""
"";"MG";"CARATINGA";"72";"31.900";""
"";"MG";"CARBONITA";"135";"7.924";""
"";"MG";"CAREAÇU";"253";"4.963";""
"";"MG";"CARLOS CHAGAS";"73";"16.585";""
"";"MG";"CARMÉSIA";"113";"2.218";""
"";"MG";"CARMO DA CACHOEIRA";"281";"9.628";""
"";"MG";"CARMO DA MATA";"197";"10.056";""
"";"MG";"CARMO DE MINAS";"259";"9.988";""
"";"MG";"CARMO DO CAJURU";"287";"17.938";""
"";"MG";"CARMO DO PARANAÍBA";"76";"22.464";""
"";"MG";"CARMO DO RIO CLARO";"77";"15.667";""
"";"MG";"CARMÓPOLIS DE MINAS";"208";"13.235";""
"";"MG";"CARNEIRINHO";"142";"7.700";""
"";"MG";"CARRANCAS";"343";"3.296";""
"";"MG";"CARVALHÓPOLIS";"164";"3.088";""
"";"MG";"CARVALHOS";"6";"3.982";""
"";"MG";"CASA GRANDE";"88";"2.518";""
"";"MG";"CASCALHO RICO";"110";"3.164";""
"";"MG";"CÁSSIA";"78";"14.276";""
"";"MG";"CATAGUASES";"79";"54.268";""
"";"MG";"CATAS ALTAS";"245";"4.629";""
"";"MG";"CATAS ALTAS DA NORUEGA";"87";"3.776";""
"";"MG";"CATUJI";"196";"7.642";""
"";"MG";"CATUTI";"226";"4.303";""
"";"MG";"CAXAMBU";"80";"18.200";""
"";"MG";"CEDRO DO ABAETÉ";"1";"1.275";""
"";"MG";"CENTRAL DE MINAS";"169";"5.919";""
"";"MG";"CENTRALINA";"302";"7.030";""
"";"MG";"CHÁCARA";"42";"2.649";""
"";"MG";"CHALÉ";"158";"4.959";""
"";"MG";"CHAPADA DO NORTE";"177";"9.796";""
"";"MG";"CHAPADA GAÚCHA";"320";"8.194";""
"";"MG";"CHIADOR";"170";"2.689";""
"";"MG";"CIPOTÂNEA";"11";"5.764";""
"";"MG";"CLARAVAL";"127";"4.626";""
"";"MG";"CLARO DOS POÇÕES";"184";"6.961";""
"";"MG";"CLÁUDIO";"81";"20.612";""
"";"MG";"COIMBRA";"282";"6.098";""
"";"MG";"COLUNA";"257";"6.958";""
"";"MG";"COMENDADOR GOMES";"297";"2.569";""
"";"MG";"COMERCINHO";"175";"6.862";""
"";"MG";"CONCEIÇÃO DA APARECIDA";"77";"7.951";""
"";"MG";"CONCEIÇÃO DA BARRA DE MINAS";"328";"3.592";""
"";"MG";"CONCEIÇÃO DAS ALAGOAS";"82";"19.467";""
"";"MG";"CONCEIÇÃO DAS PEDRAS";"99";"2.638";""
"";"MG";"CONCEIÇÃO DE IPANEMA";"129";"3.860";""
"";"MG";"CONCEIÇÃO DO MATO DENTRO";"83";"16.343";""
"";"MG";"CONCEIÇÃO DO PARÁ";"219";"5.066";""
"";"MG";"CONCEIÇÃO DO RIO VERDE";"80";"10.452";""
"";"MG";"CONCEIÇÃO DOS OUROS";"300";"8.173";""
"";"MG";"CÔNEGO MARINHO";"148";"5.915";""
"";"MG";"CONFINS";"215";"6.142";""
"";"MG";"CONGONHAL";"227";"8.622";""
"";"MG";"CONGONHAS";"85";"40.791";""
"";"MG";"CONGONHAS DO NORTE";"83";"4.151";""
"";"MG";"CONQUISTA";"326";"5.309";""
"";"MG";"CONSELHEIRO LAFAIETE";"87";"93.099";""
"";"MG";"CONSELHEIRO PENA";"89";"17.130";""
"";"MG";"CONSOLAÇÃO";"205";"1.865";""
"";"MG";"CONTAGEM";"90";"97.821";""
"";"MG";"CONTAGEM";"91";"93.021";""
"";"MG";"CONTAGEM";"93";"103.581";""
"";"MG";"CONTAGEM";"313";"105.646";""
"";"MG";"COQUEIRAL";"192";"7.780";""
"";"MG";"CORAÇÃO DE JESUS";"94";"21.332";""
"";"MG";"CORDISBURGO";"206";"7.178";""
"";"MG";"CORDISLÂNDIA";"253";"2.688";""
"";"MG";"CORINTO";"95";"19.995";""
"";"MG";"COROACI";"212";"9.329";""
"";"MG";"COROMANDEL";"96";"23.596";""
"";"MG";"CORONEL FABRICIANO";"97";"81.021";""
"";"MG";"CORONEL MURTA";"15";"6.998";""
"";"MG";"CORONEL PACHECO";"235";"2.667";""
"";"MG";"CORONEL XAVIER CHAVES";"232";"2.875";""
"";"MG";"CÓRREGO DANTA";"163";"3.006";""
"";"MG";"CÓRREGO DO BOM JESUS";"59";"3.975";""
"";"MG";"CÓRREGO FUNDO";"114";"5.171";""
"";"MG";"CÓRREGO NOVO";"72";"3.133";""
"";"MG";"COUTO DE MAGALHÃES DE MINAS";"101";"3.856";""
"";"MG";"CRISÓLITA";"73";"4.887";""
"";"MG";"CRISTAIS";"64";"8.264";""
"";"MG";"CRISTÁLIA";"120";"5.151";""
"";"MG";"CRISTIANO OTONI";"88";"4.352";""
"";"MG";"CRISTINA";"99";"8.295";""
"";"MG";"CRUCILÂNDIA";"47";"5.087";""
"";"MG";"CRUZEIRO DA FORTALEZA";"211";"4.063";""
"";"MG";"CRUZÍLIA";"346";"12.638";""
"";"MG";"CUPARAQUE";"89";"4.205";""
"";"MG";"CURRAL DE DENTRO";"266";"6.072";""
"";"MG";"CURVELO";"100";"58.048";""
"";"MG";"DATAS";"262";"4.771";""
"";"MG";"DELFIM MOREIRA";"134";"6.811";""
"";"MG";"DELFINÓPOLIS";"78";"6.146";""
"";"MG";"DELTA";"276";"6.092";""
"";"MG";"DESCOBERTO";"258";"4.500";""
"";"MG";"DESTERRO DE ENTRE RIOS";"106";"5.915";""
"";"MG";"DESTERRO DO MELO";"25";"3.262";""
"";"MG";"DIAMANTINA";"101";"36.508";""
"";"MG";"DIOGO DE VASCONCELOS";"171";"3.616";""
"";"MG";"DIONÍSIO";"251";"7.113";""
"";"MG";"DIVINÉSIA";"261";"4.026";""
"";"MG";"DIVINO";"70";"15.672";""
"";"MG";"DIVINO DAS LARANJEIRAS";"117";"4.722";""
"";"MG";"DIVINOLÂNDIA DE MINAS";"283";"6.327";""
"";"MG";"DIVINÓPOLIS";"102";"94.756";""
"";"MG";"DIVINÓPOLIS";"103";"68.575";""
"";"MG";"DIVISA ALEGRE";"213";"4.874";""
"";"MG";"DIVISA NOVA";"55";"4.931";""
"";"MG";"DIVISÓPOLIS";"213";"6.327";""
"";"MG";"DOM BOSCO";"329";"3.401";""
"";"MG";"DOM CAVATI";"267";"4.777";""
"";"MG";"DOM JOAQUIM";"83";"3.955";""
"";"MG";"DOM SILVÉRIO";"12";"4.571";""
"";"MG";"DOM VIÇOSO";"99";"2.825";""
"";"MG";"DONA EUSÉBIA";"79";"5.349";""
"";"MG";"DORES DE CAMPOS";"228";"7.640";""
"";"MG";"DORES DE GUANHÃES";"121";"5.034";""
"";"MG";"DORES DO INDAIÁ";"104";"11.487";""
"";"MG";"DORES DO TURVO";"261";"5.063";""
"";"MG";"DORESÓPOLIS";"220";"1.910";""
"";"MG";"DOURADOQUARA";"181";"1.856";""
"";"MG";"DURANDÉ";"168";"6.533";""
"";"MG";"ELÓI MENDES";"281";"20.074";""
"";"MG";"ENGENHEIRO CALDAS";"267";"7.739";""
"";"MG";"ENGENHEIRO NAVARRO";"44";"6.210";""
"";"MG";"ENTRE FOLHAS";"72";"5.729";""
"";"MG";"ENTRE RIOS DE MINAS";"106";"12.204";""
"";"MG";"ERVÁLIA";"107";"16.487";""
"";"MG";"ESMERALDAS";"108";"47.557";""
"";"MG";"ESPERA FELIZ";"303";"17.036";""
"";"MG";"ESPINOSA";"109";"22.209";""
"";"MG";"ESPÍRITO SANTO DO DOURADO";"164";"4.552";""
"";"MG";"ESTIVA";"300";"8.885";""
"";"MG";"ESTRELA DALVA";"7";"2.584";""
"";"MG";"ESTRELA DO INDAIÁ";"104";"2.959";""
"";"MG";"ESTRELA DO SUL";"110";"5.776";""
"";"MG";"EUGENÓPOLIS";"111";"8.645";""
"";"MG";"EWBANK DA CÂMARA";"250";"4.013";""
"";"MG";"EXTREMA";"112";"30.017";""
"";"MG";"FAMA";"8";"2.882";""
"";"MG";"FARIA LEMOS";"69";"3.090";""
"";"MG";"FELÍCIO DOS SANTOS";"294";"4.890";""
"";"MG";"FELISBURGO";"149";"5.495";""
"";"MG";"FELIXLÂNDIA";"100";"11.897";""
"";"MG";"FERNANDES TOURINHO";"267";"2.841";""
"";"MG";"FERROS";"113";"8.781";""
"";"MG";"FERVEDOURO";"69";"8.482";""
"";"MG";"FLORESTAL";"172";"6.224";""
"";"MG";"FORMIGA";"114";"54.620";""
"";"MG";"FORMOSO";"324";"5.809";""
"";"MG";"FORTALEZA DE MINAS";"293";"3.423";""
"";"MG";"FORTUNA DE MINAS";"322";"2.825";""
"";"MG";"FRANCISCO BADARÓ";"177";"7.319";""
"";"MG";"FRANCISCO DUMONT";"44";"4.558";""
"";"MG";"FRANCISCO SÁ";"115";"19.115";""
"";"MG";"FRANCISCÓPOLIS";"165";"5.029";""
"";"MG";"FREI GASPAR";"269";"5.107";""
"";"MG";"FREI INOCÊNCIO";"119";"7.002";""
"";"MG";"FREI LAGONEGRO";"135";"3.233";""
"";"MG";"FRONTEIRA";"116";"10.029";""
"";"MG";"FRONTEIRA DOS VALES";"4";"4.186";""
"";"MG";"FRUTA DE LEITE";"244";"5.047";""
"";"MG";"FRUTAL";"116";"41.407";""
"";"MG";"FUNILÂNDIA";"264";"4.391";""
"";"MG";"GALILÉIA";"117";"5.403";""
"";"MG";"GAMELEIRAS";"180";"4.333";""
"";"MG";"GLAUCILÂNDIA";"184";"3.662";""
"";"MG";"GOIABEIRA";"89";"3.031";""
"";"MG";"GOIANÁ";"235";"3.871";""
"";"MG";"GONÇALVES";"205";"3.942";""
"";"MG";"GONZAGA";"3";"4.804";""
"";"MG";"GOUVEIA";"101";"10.434";""
"";"MG";"GOVERNADOR VALADARES";"118";"67.523";""
"";"MG";"GOVERNADOR VALADARES";"119";"62.037";""
"";"MG";"GOVERNADOR VALADARES";"318";"76.336";""
"";"MG";"GRÃO MOGOL";"120";"12.084";""
"";"MG";"GRUPIARA";"110";"1.609";""
"";"MG";"GUANHÃES";"121";"25.038";""
"";"MG";"GUAPÉ";"122";"10.709";""
"";"MG";"GUARACIABA";"225";"8.341";""
"";"MG";"GUARACIAMA";"44";"4.674";""
"";"MG";"GUARANÉSIA";"125";"15.296";""
"";"MG";"GUARANI";"235";"7.164";""
"";"MG";"GUARARÁ";"42";"3.547";""
"";"MG";"GUARDA-MOR";"295";"5.847";""
"";"MG";"GUAXUPÉ";"125";"38.604";""
"";"MG";"GUIDOVAL";"275";"5.993";""
"";"MG";"GUIMARÂNIA";"211";"6.558";""
"";"MG";"GUIRICEMA";"284";"7.086";""
"";"MG";"GURINHATÃ";"141";"5.050";""
"";"MG";"HELIODORA";"159";"5.163";""
"";"MG";"IAPU";"128";"8.468";""
"";"MG";"IBERTIOGA";"24";"4.778";""
"";"MG";"IBIÁ";"126";"17.263";""
"";"MG";"IBIAÍ";"94";"6.447";""
"";"MG";"IBIRACATU";"255";"5.968";""
"";"MG";"IBIRACI";"127";"9.042";""
"";"MG";"IBIRITÉ";"288";"49.476";""
"";"MG";"IBIRITÉ";"351";"66.021";""
"";"MG";"IBITIÚRA DE MINAS";"13";"3.208";""
"";"MG";"IBITURUNA";"46";"2.535";""
"";"MG";"ICARAÍ DE MINAS";"252";"7.834";""
"";"MG";"IGARAPÉ";"41";"29.134";""
"";"MG";"IGARATINGA";"287";"7.427";""
"";"MG";"IGUATAMA";"18";"6.626";""
"";"MG";"IJACI";"160";"5.195";""
"";"MG";"ILICÍNEA";"122";"9.654";""
"";"MG";"IMBÉ DE MINAS";"71";"5.984";""
"";"MG";"INCONFIDENTES";"199";"6.391";""
"";"MG";"INDAIABIRA";"266";"6.235";""
"";"MG";"INDIANÓPOLIS";"16";"4.650";""
"";"MG";"INGAÍ";"343";"2.955";""
"";"MG";"INHAPIM";"128";"19.813";""
"";"MG";"INHAÚMA";"322";"5.353";""
"";"MG";"INIMUTABA";"100";"6.042";""
"";"MG";"IPABA";"348";"13.960";""
"";"MG";"IPANEMA";"129";"15.101";""
"";"MG";"IPATINGA";"130";"63.424";""
"";"MG";"IPATINGA";"131";"67.835";""
"";"MG";"IPATINGA";"348";"52.418";""
"";"MG";"IPIAÇU";"141";"3.446";""
"";"MG";"IPUIÚNA";"345";"7.748";""
"";"MG";"IRAÍ DE MINAS";"110";"5.643";""
"";"MG";"ITABIRA";"132";"90.150";""
"";"MG";"ITABIRINHA";"169";"8.645";""
"";"MG";"ITABIRITO";"133";"40.716";""
"";"MG";"ITACAMBIRA";"184";"4.889";""
"";"MG";"ITACARAMBI";"148";"13.607";""
"";"MG";"ITAGUARA";"81";"10.416";""
"";"MG";"ITAIPÉ";"196";"8.837";""
"";"MG";"ITAJUBÁ";"134";"72.708";""
"";"MG";"ITAMARANDIBA";"135";"24.783";""
"";"MG";"ITAMARATI DE MINAS";"79";"3.685";""
"";"MG";"ITAMBACURI";"136";"18.269";""
"";"MG";"ITAMBÉ DO MATO DENTRO";"132";"2.552";""
"";"MG";"ITAMOGI";"260";"9.440";""
"";"MG";"ITAMONTE";"306";"11.514";""
"";"MG";"ITANHANDU";"137";"12.242";""
"";"MG";"ITANHOMI";"138";"10.028";""
"";"MG";"ITAOBIM";"175";"16.540";""
"";"MG";"ITAPAGIPE";"297";"10.273";""
"";"MG";"ITAPECERICA";"139";"17.681";""
"";"MG";"ITAPEVA";"58";"7.313";""
"";"MG";"ITATIAIUÇU";"140";"9.598";""
"";"MG";"ITAÚ DE MINAS";"293";"12.556";""
"";"MG";"ITAÚNA";"140";"69.448";""
"";"MG";"ITAVERAVA";"87";"5.711";""
"";"MG";"ITINGA";"15";"11.203";""
"";"MG";"ITUETA";"233";"4.693";""
"";"MG";"ITUIUTABA";"141";"77.181";""
"";"MG";"ITUMIRIM";"343";"5.955";""
"";"MG";"ITURAMA";"142";"29.461";""
"";"MG";"ITUTINGA";"343";"3.739";""
"";"MG";"JABOTICATUBAS";"143";"14.267";""
"";"MG";"JACINTO";"144";"8.974";""
"";"MG";"JACUÍ";"260";"6.500";""
"";"MG";"JACUTINGA";"13";"18.094";""
"";"MG";"JAGUARAÇU";"98";"3.126";""
"";"MG";"JAÍBA";"166";"23.280";""
"";"MG";"JAMPRUCA";"136";"4.195";""
"";"MG";"JANAÚBA";"147";"51.820";""
"";"MG";"JANUÁRIA";"148";"49.524";""
"";"MG";"JAPARAÍBA";"156";"3.348";""
"";"MG";"JAPONVAR";"50";"8.025";""
"";"MG";"JECEABA";"338";"5.809";""
"";"MG";"JENIPAPO DE MINAS";"177";"5.698";""
"";"MG";"JEQUERI";"339";"10.293";""
"";"MG";"JEQUITAÍ";"310";"6.641";""
"";"MG";"JEQUITIBÁ";"264";"5.646";""
"";"MG";"JEQUITINHONHA";"149";"17.862";""
"";"MG";"JESUÂNIA";"159";"4.216";""
"";"MG";"JOAÍMA";"149";"10.867";""
"";"MG";"JOANÉSIA";"176";"4.949";""
"";"MG";"JOÃO MONLEVADE";"150";"59.679";""
"";"MG";"JOÃO PINHEIRO";"151";"37.008";""
"";"MG";"JOAQUIM FELÍCIO";"54";"3.359";""
"";"MG";"JORDÂNIA";"144";"7.923";""
"";"MG";"JOSÉ GONÇALVES DE MINAS";"336";"3.903";""
"";"MG";"JOSÉ RAYDAN";"247";"4.308";""
"";"MG";"JOSENÓPOLIS";"120";"3.653";""
"";"MG";"JUATUBA";"172";"20.981";""
"";"MG";"JUIZ DE FORA";"152";"99.833";""
"";"MG";"JUIZ DE FORA";"153";"99.425";""
"";"MG";"JUIZ DE FORA";"315";"97.823";""
"";"MG";"JUIZ DE FORA";"349";"100.760";""
"";"MG";"JURAMENTO";"185";"4.280";""
"";"MG";"JURUAIA";"189";"8.078";""
"";"MG";"JUVENÍLIA";"342";"5.644";""
"";"MG";"LADAINHA";"270";"12.129";""
"";"MG";"LAGAMAR";"230";"6.465";""
"";"MG";"LAGOA DA PRATA";"156";"35.210";""
"";"MG";"LAGOA DOS PATOS";"94";"3.879";""
"";"MG";"LAGOA DOURADA";"228";"9.758";""
"";"MG";"LAGOA FORMOSA";"330";"14.011";""
"";"MG";"LAGOA GRANDE";"230";"7.122";""
"";"MG";"LAGOA SANTA";"157";"44.906";""
"";"MG";"LAJINHA";"158";"16.087";""
"";"MG";"LAMBARI";"159";"16.602";""
"";"MG";"LAMIM";"87";"3.395";""
"";"MG";"LARANJAL";"201";"5.612";""
"";"MG";"LASSANCE";"310";"5.745";""
"";"MG";"LAVRAS";"160";"72.499";""
"";"MG";"LEANDRO FERREIRA";"219";"3.203";""
"";"MG";"LEME DO PRADO";"336";"4.075";""
"";"MG";"LEOPOLDINA";"161";"40.840";""
"";"MG";"LIBERDADE";"6";"4.363";""
"";"MG";"LIMA DUARTE";"162";"14.180";""
"";"MG";"LIMEIRA DO OESTE";"142";"5.666";""
"";"MG";"LONTRA";"255";"7.930";""
"";"MG";"LUISBURGO";"70";"5.451";""
"";"MG";"LUISLÂNDIA";"50";"6.180";""
"";"MG";"LUMINÁRIAS";"343";"4.394";""
"";"MG";"LUZ";"163";"14.775";""
"";"MG";"MACHACALIS";"4";"5.801";""
"";"MG";"MACHADO";"164";"29.849";""
"";"MG";"MADRE DE DEUS DE MINAS";"14";"4.144";""
"";"MG";"MALACACHETA";"165";"15.592";""
"";"MG";"MAMONAS";"109";"5.778";""
"";"MG";"MANGA";"166";"16.131";""
"";"MG";"MANHUAÇU";"167";"58.088";""
"";"MG";"MANHUMIRIM";"168";"16.906";""
"";"MG";"MANTENA";"169";"20.087";""
"";"MG";"MAR DE ESPANHA";"170";"9.707";""
"";"MG";"MARAVILHAS";"219";"6.140";""
"";"MG";"MARIA DA FÉ";"99";"12.321";""
"";"MG";"MARIANA";"171";"48.022";""
"";"MG";"MARILAC";"318";"4.009";""
"";"MG";"MÁRIO CAMPOS";"288";"11.146";""
"";"MG";"MARIPÁ DE MINAS";"42";"2.981";""
"";"MG";"MARLIÉRIA";"98";"4.186";""
"";"MG";"MARMELÓPOLIS";"134";"2.806";""
"";"MG";"MARTINHO CAMPOS";"45";"11.365";""
"";"MG";"MARTINS SOARES";"168";"6.934";""
"";"MG";"MATA VERDE";"9";"6.180";""
"";"MG";"MATERLÂNDIA";"242";"4.365";""
"";"MG";"MATEUS LEME";"172";"25.039";""
"";"MG";"MATHIAS LOBATO";"119";"3.000";""
"";"MG";"MATIAS BARBOSA";"173";"11.794";""
"";"MG";"MATIAS CARDOSO";"166";"6.615";""
"";"MG";"MATIPÓ";"2";"15.075";""
"";"MG";"MATO VERDE";"180";"10.451";""
"";"MG";"MATOZINHOS";"174";"29.412";""
"";"MG";"MATUTINA";"254";"3.440";""
"";"MG";"MEDEIROS";"21";"3.059";""
"";"MG";"MEDINA";"175";"16.282";""
"";"MG";"MENDES PIMENTEL";"117";"5.298";""
"";"MG";"MERCÊS";"239";"8.594";""
"";"MG";"MESQUITA";"176";"5.501";""
"";"MG";"MINAS NOVAS";"177";"22.541";""
"";"MG";"MINDURI";"346";"3.322";""
"";"MG";"MIRABELA";"185";"10.978";""
"";"MG";"MIRADOURO";"187";"7.825";""
"";"MG";"MIRAÍ";"187";"10.593";""
"";"MG";"MIRAVÂNIA";"166";"3.912";""
"";"MG";"MOEDA";"338";"5.347";""
"";"MG";"MOEMA";"45";"6.461";""
"";"MG";"MONJOLOS";"101";"2.321";""
"";"MG";"MONSENHOR PAULO";"61";"6.696";""
"";"MG";"MONTALVÂNIA";"342";"12.890";""
"";"MG";"MONTE ALEGRE DE MINAS";"179";"15.448";""
"";"MG";"MONTE AZUL";"180";"17.747";""
"";"MG";"MONTE BELO";"195";"10.951";""
"";"MG";"MONTE CARMELO";"181";"36.020";""
"";"MG";"MONTE FORMOSO";"149";"4.464";""
"";"MG";"MONTE SANTO DE MINAS";"182";"17.310";""
"";"MG";"MONTE SIÃO";"183";"17.869";""
"";"MG";"MONTES CLAROS";"184";"86.082";""
"";"MG";"MONTES CLAROS";"185";"81.314";""
"";"MG";"MONTES CLAROS";"317";"101.830";""
"";"MG";"MONTEZUMA";"109";"5.632";""
"";"MG";"MORADA NOVA DE MINAS";"1";"7.424";""
"";"MG";"MORRO DA GARÇA";"100";"2.650";""
"";"MG";"MORRO DO PILAR";"83";"3.377";""
"";"MG";"MUNHOZ";"112";"6.020";""
"";"MG";"MURIAÉ";"187";"77.325";""
"";"MG";"MUTUM";"188";"21.210";""
"";"MG";"MUZAMBINHO";"189";"17.885";""
"";"MG";"NACIP RAYDAN";"212";"3.033";""
"";"MG";"NANUQUE";"190";"30.511";""
"";"MG";"NAQUE";"3";"5.321";""
"";"MG";"NATALÂNDIA";"329";"2.958";""
"";"MG";"NATÉRCIA";"159";"4.197";""
"";"MG";"NAZARENO";"328";"6.324";""
"";"MG";"NEPOMUCENO";"192";"20.760";""
"";"MG";"NINHEIRA";"237";"7.822";""
"";"MG";"NOVA BELÉM";"169";"3.408";""
"";"MG";"NOVA ERA";"193";"15.165";""
"";"MG";"NOVA LIMA";"194";"69.598";""
"";"MG";"NOVA MÓDICA";"136";"3.440";""
"";"MG";"NOVA PONTE";"340";"11.420";""
"";"MG";"NOVA PORTEIRINHA";"147";"5.359";""
"";"MG";"NOVA RESENDE";"195";"12.535";""
"";"MG";"NOVA SERRANA";"298";"54.050";""
"";"MG";"NOVA UNIÃO";"56";"5.439";""
"";"MG";"NOVO CRUZEIRO";"196";"24.572";""
"";"MG";"NOVO ORIENTE DE MINAS";"269";"8.842";""
"";"MG";"NOVORIZONTE";"244";"4.471";""
"";"MG";"OLARIA";"162";"2.154";""
"";"MG";"OLHOS D'ÁGUA";"44";"5.062";""
